@relation I__fullcorpus_sentence_coae2014

@attribute text string
@attribute @@class@@ {0,1}

@data
'中国 住宅 的 结构设计 寿命 是 50 年 ， 国内 结构设计 水平 很 低 ， 因此 设计 保守 ， 保险 系数 高 ， 50 年内 不会 倒 的 。 倒 是 外墙 维护 薄弱 ， 设备 管线 寿命 普遍 不足 20 年 才 是 应该 担心 的 ， 70 年 产权 是 个 笑话 。  ',0
'蒙牛 真该 叫 猛 牛 ， 产 的 奶 保质期 都 长些   / / @ 左小祖咒 :   / / @ 王小山 : 你 有 一个 好 朋友 ， 祝你幸福 ！   / / @ 哈瓦娜 呐 :   几年 前 ， 一个 在 蒙牛 工作 的 朋友 告诉 我 ， 別 喝 蒙 牛奶 。 于是 我 从此 没 在 喝 。 过 了 这么 多年 ， 一系列 蒙牛 的 负面新闻 ， 我 只是 奇怪 为啥 央视 还 在 给 它 继续 做广告 呢 ？ 所以 ， 我要 感谢 当年 告诉 我 内幕 的 朋友 ！',0
'今天 去 了 人寿保险 公司 报 到 ， 我勒个 去 ， 真心 坑爹 ， 就 知道 收钱 ， 考证 押金 之类 ， 这 就算 了 ， 刚 开始 跟 我们 提供 住宿 跟 午餐   现在 又 说 是 一个月 的 ， 表示 非常 不淡定 ， 不 开心 。',0
'啊 啊啊啊 我 的 手机 ！ 才 摔 一次 壳 就 花 了 ！ 三星 你 拿 豆腐 做 的 壳 吗 ！ ！ ！',0
'转 @ xuranuo :   有 这么 一群 人 ， 他们 对 身边 国民 的 遭遇 熟视无睹 ， 却 为了 一寸 国土 热血沸腾 ； 享受 西方 科技 文化 带来 的 便利 ， 却 给 人 扣 上 洋奴 走狗 的 帽子 ； 在 夺命 食品 高温 疫苗 的 夹缝 中 喘息 ， 还要 意淫 盛世 中国 统治 世界 ； 物价 房价 狂涨 官商勾结 牟利 ， 还 为 经济腾飞 自豪 。 为何 我 如此 了解 他们 ？   因为 我 也 曾 是 他们 的 一员',0
'蒙牛 还 没 倒闭 ， 啥 世道 ？',0
'三星 的 耳机 你 敢 再烂点 不 ， 让 我 怀疑 手机 都 是 假 的 。',0
'@ 招商银行   请 重视 一下 ， 你们 的 质量 太差 了 ！ / / @ 烈火 流金 :   刷 了 那么 多寄个 应得 的 礼品 居然 这么 拖拖拉拉 的 ， 以后 谁 还 会 办 你 招商银行 信用卡 ？ 之前 听说 招商银行 服务 好 ， 现在 看来 真他妈 不 知道 好 在 哪 了 ？ 你们 再 不 尽快 给 我 个 答复 ， 或者 你们 客服 人员 再 想 敷衍 我 ， 我 就 打 电视台 热线 投诉 你们 ！ ！ ！',0
'沁园春 □ 车流   回家路上 ，   千里 车流 ，   万里 人潮 。   望 大街 内外 ，   车行 如龟 ，   司机 烦躁 ，   一步 不 动 ，   总是 红灯 憋 出 尿 。   交通 如此 多焦 ，   引 无数 大款 上 公交 。   惜 奥迪 A6 ，   慢如 蜗牛 。   奔驰 宝马 ，   无处 发飙 。   一代 天骄 ，   兰博基尼 ，   泪看 电驴 儿 把 车超 。   俱往 矣 ,   还数 自行车 ,   边 蹬 边 笑',0
'昨夜 ， 遇 一个 雷人 钻石 王老五 ， 虽然 这 相亲 对象 长得 还 不错 ， 各 方面 条件 也 挺 好 ！ 但是 32 岁 了 ， 没 找到 对象 一定 有 他 的 问题 ！ 果不其然 ， 果然 是 极品 ！ 先是 发 公司 各种 照片 ， 然后 发 自己 十多张 个性 照片 ， 最后 发他 的 保时捷 ， 宝马 ， 奥迪 的 车 。 您 在 这儿 臭 显摆 神马 呀 ， 姑娘 我 没 兴趣 ， 你 当 谁 都 那么 物质 呢 啊 ， 玩 勺子 去 ！',0
'你们 是 谁 ？ 洒家 统统 不 认识 … … 取消 关注 … … 拖入 黑名单 … … 哈哈哈   / / @ 叶小 Q : 话 说 我 头像 也 换 了 ~   / / @ 狐小白 : 十八 哥 ~ 你 欠扁 是 不 ~   / / @ 子者 墨 也 : 你 是 谁 ？ 头像 不 认识 … …   / / @ 狐小白 : 我 也 没变 ~   / / @ 子者 墨 也 : 你们 的 围脖 都 换 新版 了 么 ？ ？ 为啥 我 的 啥 模样 没 变 ？',0
'买 保险 什么 的 人 最 讨厌 了 。 连 吃饭钱 都 不够 呢 。',0
'手机 水土不服 ， 总是 死机 ， 想换个 ， 三星 S3 竟然 比 iPhone5 贵 ， 怎么 能 这么 玩 啊 。',0
'被 农行 鄙视 ， 被 中行 鄙视 ， 被 神马 协会 鄙视 ， 被 各种 保险 鄙视 ， 打击 太大 啦 ， 怒求 人品 在 明天 面试 中 井喷 ！',0
'我操   开个 奔驰 就 这么 牛 逼 ， 你 让 那些 开 奥迪 迈巴赫 克莱斯勒 阿思顿 马丁 的 怎么 混 啊 ！ ！',0
'可 浮躁 的 保险 企业 ， 选择性 的 忽视 了 这个 常识性 的 问题 。',0
'去年 有 段时间 ， CCTV 不 知道 是 蒙牛 喝多 了 还是 怎样 ， 决定 把 英文 缩写 词 都 改成 中文 全称 。 比如说 NBA 叫 美国 职业 男子篮球 比赛 。 于是 每次 看 直播 ， 解说员 说 到 这个 名字 时 ， 那张 脸 分明 是 扭曲 的 。 今年 估计 终于 受不了 了 ， 又 恢复 了 英文 缩写 的 叫法 。 呵呵 ， 一切 还是 正常 一点 好 。 ps : 今天 插播 的 公益广告 真不错',0
'天府 之 都 ， 修路 筑桥 ， 几无坦 道 。 望 二环 之上 ， 在 修 立交 ， 三环 之内 ， 每日 限号 。 车行 龟步 ， 行人 赶超 ， 电动 单车 最 逍遥 。 下雨天 ， 看 马路 杀手 ， 小 心中 招 。 交通 如此 多焦 ， 引 无数 大款 上 公交 。 惜 奥迪 A6 ， 慢如 蜗牛 。 奔驰 宝马 ， 无处 发飙 。 一代 天骄 ， 玛莎拉蒂 ， 泪看 电驴 把 车超 。 最给力 ， 还数 二路 车 ， 见车 就 超 。',0
'走上 天台 向 所有 球迷 打招呼 。 哇 呜 ！ 真的 有种 君临天下 的 感觉',0
'靠 ， 我快 飞死 了 ， 今年 还 没到 银卡   / / @ 凯文 李论 : 回复   @ 巴赫 与 小皮   : 两周 后 我 就 银 了 ~ 因为 全人类 也 无法 阻挡 我用 兴业银行 东航 信用卡 6 ： 1 的 兑换率 超快 累积 积分 并 立刻 升级 银卡 贵宾 的 世纪 阴谋 啦 ~ 大家 如想 加盟 可 向 这位 帅锅 办理 兴业 东航 信用卡   @ COREY 柯瑞   / /   @ 巴赫 与 小皮   : 回复   @ 凯文 李论   : 你 马上 银 了',0
'吐槽 民生 信用卡 ， 要 办 一张 女人 花 附属 卡 ， 结果 柜台 的 人 让 我 填 一个 白金卡 申请 ， 骗 我 说 这个 就是 普通 的 标白 附属 卡 ， 和 您 那个 没 区别 ， 我 说 那 好 吧 。 结果 申请 交上去 没 两天 就 给 拒 了 ！ 打电话 问 原因 ， 答 ： 您 申请 的 不是 附属 卡 ， 您 申请 的 是 白金卡 ！ 我 就 去 TMD ! ! ! !   现在 的 人 ， 没 提成 难道 就 不 给 办事 吗 ！ ！ ！ ！',0
'上班 路上 ， 千里 车流 ， 万里 人潮 。 望 大街 内外 ， 车行 如龟 ， 司机 烦躁 ， 一步 不 动 ， 总 被 红灯 憋 出 尿 。 交通 如此 多焦 ， 引 无数 大款 上 公交 。 惜 奥迪 A6 ， 慢如 蜗牛 。 奔驰 宝马 ， 无处 发飙 。 一代 天骄 ， 兰博基尼 ， 泪看 电驴 儿 把 车超 。 俱往 矣 ， 还数 自行车 ， 边 蹬 边 笑 ... （ 喜欢 → 就 关注 @ 唐朝 来 的 牧牛 郎 ）',0
'买 电脑 时 ， 只能 装 视窗 系统 ， 你 能 接受 ？ 买手机 ， 不是 苹果 就是 三星 ， 你 能 接受 ？ 买 奶粉 时 ， 只 买 进口 奶粉 ， 你 能 接受 ？ 种 粮食 时 ， 只种 转基因 种子 ， 你 能 接受 ？',0
'坑爹 啊 ，   不买 保险 不让 进 。',0
'诺基亚 是 桑塔纳 ， 虽然 很丑 但 确实 耐用 ； 黑莓 是 沃尔沃 ， 又 宽 又 大 但 确实 安全 ； 苹果 是 奥迪 ， 没 缺点 也 没 变化 ； 摩托罗拉 是 本田 ， 有 经典 但 总 出烂车 ； 三星 是 红旗 ， 不 实用 不 好看 还 以为 自己 很 牛 逼 ； 西门子 是 悍 马 ， 是 传奇 ， 但 已 关闭   。',0
'4 葉草 ,   焗 住 戴 綠帽 / / @ Clo2eRKen : 见到 一个 最 钟意 嘅 KEN   KEN 同埋 一个 唔 钟意 嘅 诗 雅',0
'提醒 ： 刚刚 幸有 好友 提醒 ， 我 的 账号 在 半夜 三点 ， 用 三星 旮旯 手机 关注 了 两个 人 。 于是乎 ， 姐姐 我 果断 修改 了 密码 。 大家 在 上 微博 的 同时 ， 也 关注 一下 自己 的 账号 安全 吧 ， 谢谢 好 朋友 的 提醒 。 （ PS : 盗 我 账号 的 不得好死 ！ )',0
'@ 郑州 城市 热线   @ 郑在 发生   @ 郑州 公交 孙跃青   @ 普通 妞儿   @ 红扎 姐姐   @ 郑州 晚报   @ 主持人 晓玉   @ 郑州 片 医小吴   @ 中原 范军   好 吧   这才 是 真 有 才   今天 早上   化工 路瑞达 路口   7 : 50   分   奥迪 A10   我 承认 我 当时 就 被 亮 瞎 了',0
'沁园春   … 上班   上班 路上 , 千里 车流 ， 万里 人潮 。 望 大街 内外 ， 车行 如龟 , 司机 烦躁 , 一步 不 动 , 总是 红灯 憋 出 尿 。 交通 如此 多焦 , 引 无数 大款 上 公交 。 惜 奥迪 A8 , 慢如 蜗牛 。 奔驰 、 宝马 , 无处 发飙 。 一代 天骄 , 兰博基尼 , 泪看 电驴 把 车超 。 俱往 矣 , 还数 自行车 , 边 蹬 边 笑 。 哈 ... : .. !     蹬 边 笑 。',0
'我 靠 ， 怎么 没早 知道 三星 手机 … …   # 大 手机 显脸 小 #',0
'红 的 跳 蛋 : 哈哈 ， 现在 娱乐圈 夫妇 多 了 ， 可以 学 那个 恶心 的 三星 手机 广告 。 搞 一堆 夫妇 来 ， 喜欢 碧浪 有 100 个 理由 。 balabalabala 。  ',0
'买 便宜货 真是 没意思 啊 ， 那 几个 破烂 ， 单独 看 倒 也 显小 清新 ， 跟 翡翠 的 坠子 一 比 ， 就 玩具 一般 ， 一眼 看出 廉价 。',0
'不用 羡慕 姐 , 姐 的 手机 只是 一个 传说 ! 这么 倒霉 的 事 都 被 我们 遇到 , 吃个 饭 都 停电 !',0
'心情 又 点 低落 · · · 为什么 朋友 听说 你 在 保险公司 上班 了 · · · 就 把 你 当做 洪水猛兽 · · · 避而 不及 呢 · · · 又 没 拿 刀架 你 脖子 上 让 你 买 保险 · · · 至于 么 。',0
'现在 居然 还有 ＂ 开车 带你去 兜风 ＂ 这样 的 把 妹 方式 ， 拜托 ， 我 没见 过车 是 吧 ？ 我 没 坐 过车 是 吧 ？ 甭管 你 是 奥迪 还是 个 啥 ， 也 摆脱 不了 你 暴发户 的 气质 ， 我 去 你 妈 啦 戈壁 的 ！',0
'昨天 一条 轮胎 出 了 问题 ， 出于 安全 考虑 和 维修工 的 鼓动 索性 把 四条 轮胎 都 换 了 ， 花 了 将近 4 千块 ， 又 不收 信用卡 ， 也 不能 走 保险 不能 报销 ， 多少 有点 心疼 。 晚上 在 星光 天地 接人 ， 巨 难看 的 一双 女鞋 就 尼玛 三四千 ！ 我 心里 顿时 释然 了 。',0
'本车 买 的 是 全保 前几日 比台 粤 B 牌 的 宝马 撞 了 后面 ， 对方 都 是 买 了 全保 ( 中国 人寿保险 ) 但 出保 的 时候 对方 保险公司 讲 只 可 修复 不可 换 新 ， 我 台车 都 烈 了 ， 真是 所以 朋友 们 如要 买 保险 千其 不要 买 中国 人寿保险 骗钱 的 。',0
'姐姐 叮噹 cri   手机 照相 我 好心 水   破 三星 破 三星 我 嫌弃 你   我 在 这里 ： http : / / t . cn / zjfMLnm 。',0
'手机 啊 手机 ， 不 就是 昨天 说 要 再 买 一个 新款 三星 来 用 ， 你 有 必要 那么 容易 “ 奥臭 ” 吗 ？ 竟然 昨晚 就 开始 闹脾气 … 艹 艹 艹 不 带 这 样子 的 ！',0
'一人 做 保险 , 全家 不要脸   国寿居 投诉 榜 第一   活 不到 105 岁 拿 不 回 保险金   http : / / t . cn / zW19v2I   （ 分享 自   浪 财经 ）',0
'被 追尾 了 ！ 难道 就 只能 任凭 对方 保险公司 指手画脚 ： 这里 不能 换 ， 那里 只能 修 。 难道 只能 求着 4S店 加快速度 。 难道 只能 求着 人家 要钱 ? 这 法律 有 问题 吧 ？   撞 人 的 倒 是 牛 了 ： 什么 都 按照 保险公司 处理 ？ 钱 等 保险公司 报 下来 了 再 给 你 。',0
'老子 觉得 我 穷死 了 。 一对 翡翠 一千多万 。 把 我 拆散 了 卖 也 才 值 一件 的 四分之一 。',0
'【 白日做梦 】 新解 ： 想 白日 ？ 做梦 ！ （ via   @ hhalloyy ）',0
'尼玛   羡慕 嫉妒 恨   / /   # 我 在 看 新闻 #   《 皇马 全队 获豪车   C 罗选 R8 》   皇马 一线 队 参加 了 赞助商 奥迪 公司 一年一度 的 赠车 活动 。   http : / / t . cn / zjZ7C3f   来自 @ 腾讯 新闻 客户端',0
'省下 买奶 的 钱 买 了 书 ， 一举三得   1 免毒 2 补脑 3 养心 。   蒙牛 黑心 ， 葫芦 藏宝 @ 王小山',0
'天 诗人   从 香港 带 回来 爱 疯 5 ， 引发 一群 三星 和 爱 疯 手机 主 的 群殴 ， 结果 如图 啊 。',0
'老子 连 什么 卖房 的 推销 保险 的 都 跟 人 客客气气 的 说 我 不 需要 您 找 别人 吧 再 跟 人 再见 完 了 挂 电话 ， 凭 什么 这帮 人五人 六 的话 都 横 着 说话 还 不讲理   TAT   每次 他们 不 等 我 说完 话 就 挂 了 我 还 得 对 着 电话 把 该 说 的 给 说完 了 再 难受 会儿   TAT 。',0
'悲 催 的 基层 含泪 飘过 。',0
'早就 说 不 需要 政府 打着 养老 的 幌子 剥削 个人 与 企业 ， 把 我 的 养老保险 如数 退还 我 ！  ',0
'转帖 ： 我 9 月 刚 去过 腾冲 ， 2 个 小时 内 ， 我们 一共 成交 了 超过 10W 的 翡翠 。 那里 的确 比 上海 便宜 很多 啊 。 。   一个 批发店 ， 然后 老板 是 上海 人 ， 上海 口音 。 然后 同行 的 人 中 有 经常 买 的 ， 然后 么 就 跟着 买 。 作孽 ， 差点 因此 飞机 赶不上 。',0
'三星 的 手机 确实 销魂 ， 昨天 我 就 传 了 一幅 图 ， 然后 我 十多 mb 的 流量 就 木有 了 。 剧马   崔拉是 兔 小熊 。',0
'刚接 一 电话 推销 ， 对面 那个 姑娘 像是 活力 无限 ， 扯 着 大嗓门 喊 ， 请问 是 XX 女士 吗 您好 我 是 XXX 保险 的 我 叫 XXX 我 的 工号 是 XXXX … … 我 说 对不起 我 不 买 保险 。 她 继续 扯 着 嗓子 喊 说 哟 您 真 逗我 又 没 说 让 你 买 保险 我们 有个 活动 … … 我 把 电话 挂掉 心想 您 也 挺 逗 的 。',0
'因为 这个 奥迪 … 让 我 了解 到国 平安保险 的 服务态度 是 如此 差劲 ！ ！ ！ 各位 有车 的 朋友 ， 选择 别的 吧 。',0
'我特 么 对 银行业务 办理 提出 严重 控诉 ！ ！ 办 业务 的 五个 窗口 中 四个 办 VIP 业务 ， 一个 办 普通 业务 的 人 还 工作 十分钟 休息 半小时 。 是 的 我们 是 小 客户 ， 带来 不了 大 效益 ， 老百姓 只有 埃等 的 命 ？ 凭 什么 老百姓 就要 接受 这种 不 公平 。 用 信用卡 的 我们 或许 不会 遭遇 ， 可是 眼睛 已 不大好 的 老人 他们 只能 接受 人工 办理 … 情 何以堪',0
'PS ： @ 谭颖 RoseTan   我 在 梦里 跟姐 你 开 没什么 差别 ， 我要 取胜 一样 也 是 很 不 容易 的 。 不仅 是 消耗 体力 ， 一 不 集中 注意力 就 会 出事 。 虽然 只是 两个 人 之间 的 对决 ， 而且 ， 连 我 做梦 也 没想到 车 的 喷漆 是 你们 车队 的 ， 连 你 的 大名 也 在 玻璃 上 ！ 但是 ， 能 战胜 奥迪 R8 真的 不 容易 。 光是 性能 强是 不够 的 ， 配合 好 车子 才 是 最 重要 的 。',0
'我 艹 ... 面包 撞 飞机 .',0
'买 iPhone5 吗 到底 放假 就 去 买 了   但是 好像 被 很多 其他 手机 完爆 啊 机海 HTC 不 考虑   国产 不 考虑   三星 不 考虑 → _ → 我 没 手机 买 了 啊 。',0
'胖汉 这次 又 碉堡 了 ~ ~ ~ ~ 可怜 的 蒙牛 ， 老罗 和 国航 吵架 都 被 躺 枪 数次 了 ~ ~ ~ 哈哈哈 哈哈',0
'电信 版 三星 ， 手机 质量 绝对 差 。 售后服务 更是 差 到极点 . 每个 人 都 想 维护 自己 消费者 的 权益 ， 生活 经验 ！',0
'去 你 妹 的 保险公司 ！ 去 你 妹 的 银行 ！ 去 你 妹 的 合作 ！ 好好 的 存款 非 要 忽悠 成 保险单 ！ 想法 设法 的 套牢 你 ！',0
'一人卖 保险 ， 全家 不要脸 ； 一人 在 银行 ， 全家 跟着 忙 ；   一人 搞 消防 ， 全家 齐 抓狂 ； 一人剿 火患 ， 全家 都 瘫痪 ！ 枪 大叔   责 ONE   影的家 。',0
'星 手机 官网   再也 不 相信 三星 了   我 才 用 了 三四个 月   毛病 一抹 多   充电 越充 越少 直接 充 关机   牛   撒子 sd 卡 又 检测 错误 了   取个 电池 重开 机电 就要 少 百分之二十   撒子 note 撒子 ！   这 就是 你们 三星 的 质量 ？ 靠 ！',0
'请问 被 砸 的 车 是 保险公司 赔偿 还是 国家赔偿 呢 ？ 毕竟 是 公民 用 血汗钱 换来 的 合法财产 ！',0
'再也 不看 垃圾 翡翠 了   好 东西 看多 了 ， 眼力 渐长 ， 问题 是 ， 财力 木有长 ， 这 可 怎么办 ？',0
'公司 成立 工会 问 大家 想要 什么 纪念品 ， 姐 表示 手机 需要 换 了 ， 就 发个 三星 大 盖世 吧 。 。 。 结果 群众 纷纷表示 缺车 缺房 ， 甚至 缺个 媳妇儿 。 。 。 尼玛 ， 有点儿 操作性 好 吧 。',0
'蒙牛 是 破罐子破摔 了 吗 ？ / / @ 隋宗 和 :   @ 双鱼座 的 windy   @ 段静 Smile   @ bunnyZZ   @ 中国 新闻网   @ 百度 新闻   / / @ 隋宗 和 :   广而告之 。 。 。   @ 袁裕来 律师   @ 头条新闻   @ 北京 新闻广播   @ 新 京报',0
'# 冷笑 话 # 婚期 将 到 ， 国内 兄弟 ， 有钱 公寓 ， 没 钱 蜗居 ， 望 长城 内外 ， 大厦 高楼 ， 工地 上下 ， 人 浪 滔滔 ， 早起 晚睡 ， 达旦 通宵 ， 丈母娘 说 ： 买个 房子 才 达标 。 须 钞票 ， 看 人山人海 ， 一房 难搞 。   楼价 如此 虚高 ， 引 无数 英雄 竞折腰 ， 昔 秦皇汉 武 ， 见此 摇头 ， 唐宗宋 祖 ， 更是 没招 ， 一代 天骄 ， 成吉思汗 ， 只好 住 在 蒙古包 ！',0
'你 妹妹 啊 ！ 三星 又 出 8 核 手机 了 。 真 犀利 咯咯 咯咯 opeiling 玲玲 玲   。 玲玲 ， 你 部手机 有 得 同人 比 咩 ？ 啊 哈哈 。   我 在 : http : / / t . cn / zYRWM6g 。',0
'吃一堑长一智 ， 以后 入住 最好 房间 及 要求 最好 服务 时应 多收 押金 … 再有 ， 这种 赖子 应该 严惩 。',0
'《 沁园春 . 堵车 》   中秋 国庆 ， 千里 国道 万里 车流 。 望 大街 内外 车行 如龟 ， 司机 烦燥 一步 不 动 ， 总是 红灯 憋 出 尿 。 交通 如此 多 焦引 无数 大款 上 公交 。 惜 奥迪 A6 慢如 蜗牛 ， 奔驰 宝马 无处 发飙 ， — 代 天骄 兰博基尼 ， 泪看 电动车 把 速超 。 俱往 矣 还数 自行车 ， 边 蹬 边 笑 。 — — 国庆 中秋 堵车 有感 ！ 我 不 幸福 ， 姓鱼 ！',0
'接到 的 第一个 面试 通知 竟然 是 超级 不靠 谱 的 ， 极有 可能 被 骗 进卖 保险 ， 我 是 去 也 不 去 ？',0
'蒙牛 是 不 死 不 甘心 ？ / / @ 刘少 虎 律师 :   回复 @ 张杰 _ 大成 律师 : 人家 到 疗养院 休养 或者 度假区 度假 呼吸 的 空气 跟 咱们 不 一样 ， 也 有 专门 吸氧 的 设备 。   / / @ 张杰 _ 大成 律师 : 回复 @ 刘少 虎 律师 : 还好 ， 空气 没有 特供 的   / / @ 张杰 _ 大成 律师 : 又 开始 坑爹 了 ， 曝光 曝光',0
'星 手机 官网     三星 i9100 入手 不到 一个 星期 就 出现 问题 ， 如果 一边 听歌 一边 拍照 那 绝对 死机 。 现在 又 发现 不能 收 发彩信 ， 我 真无语 了 ! 太 失望 了 !',0
'坑爹 万圣节 . 翠色 的 新西兰 丶   你 说 捏 , ?   哈哈 。',0
'昨做 义务 监工 。 加油 处 单列 排队 加油 ， 突见 一沪牌 奥迪 A6 车 ， 从 侧边 直冲 到 最 前位 ， 霸气 冲天 ， 后 紧跟 皖牌 豪车 ， 拦抑 排队 。 推门 而 出 ， 友怕 惹事 欲 挡 。 碰上 非管 不可 。 立于 加油 工旁 ， 奥迪 驾者 见 非 善类 ， 慌张 表示 不 插队 。 皖车 副 驾下 一 壮汉 ， 喝令 先加 ， 工人 望望 我 不敢 加 ， 壮汉 对 我 怒目 ， 我 指指 其车 ， 他 悻悻 让 道 。',0
'噗 ~ 我 转 跳 过 蒙牛 和 伊利 ， 买 光明 ~ ~ ~ ~',0
'蒙牛 你 太 牛 逼 了',0
'几亿 投资 不 容易 ， 签署 合同 三十 期 。 亚之杰 两家 汽车 店 ， 停业 搬迁 误 生意 。   此时 又 来扰 奥迪 ， 奥迪 淡定 不 畏惧 。 租赁 合同 未 到期 ， 强拆 栅栏 无 协议 。 如今 又 要 砌 高墙 ， 民工 数十 排成行 。 影响 生意 且 不 提 ， 人身安全 是 问题 。 花 乡政府 不讲理 ， 十八 大 精神 哪里 去 ？ 如若 视 咱 无 脾气 ， 如若 再敢 不讲理 。 别说 咱 老百姓 不 仁义',0
'蒙牛 ， 你 太 牛气 了 。 。 / / @ SAP _ Golden :   又 是 蒙牛 ！ / / @ Mr - 老朱 :   中国 新闻网',0
'车险 理赔 真 麻烦 ， 几百块 钱 的 小 刮 蹭 ， 各种 照相 各种 折腾 ， 好几个 星期 也 办不完 ， 各种 烦人 的 手续 ， 还 狂 打电话 浪费 我 电话费 ， 来来回回 跑 了 两趟 郊区 ， 光 油钱 就 比 你 理赔 的 那 几个 钱贵 多 了 ， 我 真心 后悔 没私 了 。 破 逼 保险公司 。',0
'一 觉醒 来 ， 发现 玛雅人 是 群 十足 的 大骗子 ， 好 吧 ， 起床 ， 该 还 的 信用卡 还是 要 还 ， 该 还 的 蛋糕 债 也 是 躲 不过 的 ， 该 写 的 论文 也 终究 要 交稿 ， 末日 的 疯狂 已经 过去 ， 继续 我们 苦 逼 的 生活 吧 ......',0
'幸亏 姐姐 我 只有 个侧 脸 ！ ！ 丢脸 丢道 台湾 去 了 / / @ 快乐 大本营 : 我错 了 ， 这个 视频 还有 一位 大美女   @ 77 的 私密 空间     ！ 特补 上 … … / /   @ 快乐 大本营   : 在 视频 最后 压轴 部分 。 我 想 问     @ 啊 瑶瑶       @ 甜蜜 的 孩子 爱蛋挞     。 你们 什么 时候 演 的 这段 ？ 背着 大家 上镜 还 上 了 台湾 新闻 。',0
'不好 说   / / @ 許茹芸 : / / @ 陆三土 : 他 自己 验货 么 ？   / / @ 张晗 : 嘿嘿 ， 恭喜 张艺谋 导演 找到 处女 ！ @ 許茹芸     哈哈哈哈 哈哈哈哈 ！',0
'今日 翻 屋企 听妈子 讲 隔离 屋 阿妹 在 班级 家长会 上 “ 给 家长 的 一封信 ” 上 只 写 左甘样 一句 话 ： “ 爸 ， 给 我 买部 三星 的 手机 。 ” 第二日 手机 就 得手 了 ， ， 简直 系劲 啊 ， 点解 我果 时 谂 吾 到 。',0
'急速 连 拍 ， 智能 休眠 ， 一碰 迅传 ！ 米网   三星 全球 旗舰 手机 Galaxy   SIII 免费送 ！   http : / / t . cn / zWWU2E7 。',0
'开光 的 车伤 不起 阿伤 不起 ！',0
'杯具 … …   / / @ 阿玲灵 : 悲哀 呀 (   ⊙   o   ⊙   ) ！   / / @ 闲人 很 忙 : 愤怒 ！ 无 语 ！ 转 ！   / / @ 食尚 小米 : 如 总理 所说 ： 如何 让 中国 人有 尊严 的 活着 ， 中国 人 最 不 尊重 的 就是 自己 人 ， 见到 外国人 这帮 孙子 都 低头哈腰 的 还 脸红 呢 。',0
'现在 想想 农行 的 信用卡 真 他妈的 没用 ， 这边 不能 刷 那边 没有 优惠 的 ， 连 一张 电影票 都 没有 优惠 ， 法克 农行',0
'三星 的 手机 越卖 越火 ， 可是 我们 的 工资 越发 越 少 ， 伤不起 啊 ...',0
'啊呀 ！ 终于 安全 开到 了 啊 ！ 雪下 都 是 冰 的 害人 路面 啊 ~ 明明 踩 着 刹车 的 下坡 就是 停不下来 离着 前车 两米 总算 停稳 了 啊 ~ 全是 冰 的 上坡路 总算 上来 了 啊 ~ 全是 冰 的 弯路 总算 稳当 转过 来 没 甩 腚 啊 ~ 整整 开 了 一个 小时 啊 ~ 以后 这雪不带 晚上 偷偷 下 的 啊 ~ 每当 这时 总是 分外 怀念 手动 的 破 奥迪 啊 ~ 第一次 冰雪 天 的 惊魂 时间 总算 熬过来 了',0
'某 ： 奥迪 Q5 不错   大气 宽敞   藕 ： 快 去 买   某 ： 木钱   藕 ： 那 拉倒   你 车 不 挺 好   某 ： 空间 太小   藕 ： 要噶大 空间 干嘛   难道 想 搞 车震   某 ： 车震 不错   值得 试试   车 太小   震 不了   藕 ： 打开天窗   某 ： 那 是 啥 poss   太 高难度 了   你 给 示范 下   藕 ： 要 车震 @ 夜猫 早早   的 车 不错   够 宽敞   某 ： 是 滴   空间 够 大   藕 ： 心动 吧   麻溜去 借来 车震',0
'手机 拍照 有 声音 神马 的 最 讨厌 了 ！ 所以 坚决 不买 三星 ！',0
'保险行业 的 口碑 真的 很差 ， 国家 该 下 大 力度 整治 了 。',0
'吾国 的 保险 ， 咋 跟 骗人 似的 呢 ，',0
'这样 的 工厂 没有 错 ， 还 帮助 了 那些 无依无靠 的 儿童 ， 如果 没有 使用 童工 的 工厂 ， 让 这些 儿童 去 死 吗 ? 要 了解 中国 实情 ， 不能 一昧 指责 工厂 ！   《 三星 惠州 工厂 被 指 雇 童工 加班 》   ( 来自   机 新浪网 广东站 )   http : / / t . cn / zWOFy2P 。',0
'好 吧 ， 从 现在 开始 我 打消 回家 的 念头 了 ！   我 不 回去 打球 了 ， 那 我 乖乖 地待 在 这里 学习 吧 ； 我 不 回去 坐 宝马 、 坐 奥迪 了 ， 那 我 就 无奈 地 留在 这里 骑 我 的 脚踏车 吧 ； 我 不 回去 买 耐克 了 ， 那 我 就 穿 我 上一年 比赛 时用 的 阿迪达斯 吧 ； 我 也 不 回去 跟 他们 一起 潇洒 了 ， 那 我 就 好好 地待 在 这里 发霉 吧 … … … …',0
'一 晚上 拿 着 电视 遥控器 不断 切换 各大台 的 新闻节目 ， 翡翠 本港台 就算 了 ， 那 是 肯定 被 屏蔽 的 ， 但 这么 多 本地 台 ， 愣 是 没 一个 提及 今天 发生 的 事情 ， 好不容易 等到 九点 凤凰卫视 的 时事 直通车 ， 新闻 一 开始 就让 看 风景 看 了 十多分钟 。 。 。 好 吧 ， 够 钟 看 非诚 勿扰 ， 我 彻底 无语 了 。',0
'啊 哈哈哈 ， 哎哟 ， 这 对 伤病 兄弟 。 太 好笑 了 。 奥迪 赞助 的 车越 好 ， 球 踢 得 越 臭 。',0
